index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators
3805	25.0	0.9	5	10	500
3806	25.0	0.9	5	10	1000
3807	25.0	0.9	5	20	100
3808	25.0	0.9	5	20	500
3809	25.0	0.9	5	20	1000
3810	25.0	0.9	5	30	100
3811	25.0	0.9	5	30	500
3812	25.0	0.9	5	30	1000
3813	25.0	0.9	5	40	100
3814	25.0	0.9	5	40	500
3815	25.0	0.9	5	40	1000
3816	25.0	0.9	10	2	100
3817	25.0	0.9	10	2	500
3818	25.0	0.9	10	2	1000
3819	25.0	0.9	10	5	100
3820	25.0	0.9	10	5	500
3821	25.0	0.9	10	5	1000
3822	25.0	0.9	10	10	100
3823	25.0	0.9	10	10	500
3824	25.0	0.9	10	10	1000
3825	25.0	0.9	10	20	100
3826	25.0	0.9	10	20	500
3827	25.0	0.9	10	20	1000
3828	25.0	0.9	10	30	100
3829	25.0	0.9	10	30	500
3830	25.0	0.9	10	30	1000
3831	25.0	0.9	10	40	100
3832	25.0	0.9	10	40	500
3833	25.0	0.9	10	40	1000
3834	25.0	0.9	20	2	100
3835	25.0	0.9	20	2	500
3836	25.0	0.9	20	2	1000
3837	25.0	0.9	20	5	100
3838	25.0	0.9	20	5	500
3839	25.0	0.9	20	5	1000
3840	25.0	0.9	20	10	100
3841	25.0	0.9	20	10	500
3842	25.0	0.9	20	10	1000
3843	25.0	0.9	20	20	100
3844	25.0	0.9	20	20	500
3845	25.0	0.9	20	20	1000
3846	25.0	0.9	20	30	100
3847	25.0	0.9	20	30	500
3848	25.0	0.9	20	30	1000
3849	25.0	0.9	20	40	100
3850	25.0	0.9	20	40	500
3851	25.0	0.9	20	40	1000
3852	25.0	0.9	40	2	100
3853	25.0	0.9	40	2	500
3854	25.0	0.9	40	2	1000
3855	25.0	0.9	40	5	100
3856	25.0	0.9	40	5	500
3857	25.0	0.9	40	5	1000
3858	25.0	0.9	40	10	100
3859	25.0	0.9	40	10	500
3860	25.0	0.9	40	10	1000
3861	25.0	0.9	40	20	100
3862	25.0	0.9	40	20	500
3863	25.0	0.9	40	20	1000
3864	25.0	0.9	40	30	100
3865	25.0	0.9	40	30	500
3866	25.0	0.9	40	30	1000
3867	25.0	0.9	40	40	100
3868	25.0	0.9	40	40	500
3869	25.0	0.9	40	40	1000
3870	25.0	0.9	100	2	100
3871	25.0	0.9	100	2	500
3872	25.0	0.9	100	2	1000
3873	25.0	0.9	100	5	100
3874	25.0	0.9	100	5	500
3875	25.0	0.9	100	5	1000
3876	25.0	0.9	100	10	100
3877	25.0	0.9	100	10	500
3878	25.0	0.9	100	10	1000
3879	25.0	0.9	100	20	100
3880	25.0	0.9	100	20	500
3881	25.0	0.9	100	20	1000
3882	25.0	0.9	100	30	100
3883	25.0	0.9	100	30	500
3884	25.0	0.9	100	30	1000
3885	25.0	0.9	100	40	100
3886	25.0	0.9	100	40	500
3887	25.0	0.9	100	40	1000
