	index	max_depth	max_features	mean_score	min_samples_leaf	min_samples_split	n_estimators	run_time
366	2638.0	100.0	0.9	0.8240000000000001	10.0	20.0	400.0	606.387
367	2316.0	100.0	0.1	0.607	40.0	40.0	200.0	20.205
368	1686.0	50.0	0.01	0.19699999999999998	40.0	40.0	200.0	5.242000000000001
369	1547.0	30.0	0.9	0.816	1.0	100.0	800.0	527.029
370	894.0	15.0	0.5	0.742	100.0	40.0	200.0	63.308
371	470.0	5.0	0.9	0.787	10.0	2.0	800.0	631.545
372	274.0	5.0	0.5	0.777	1.0	5.0	400.0	257.72
373	1360.0	30.0	0.5	0.83	1.0	20.0	400.0	219.84799999999998
374	1593.0	30.0	0.9	0.797	40.0	20.0	200.0	159.30700000000002
375	1089.0	30.0	0.01	0.445	1.0	20.0	200.0	15.181
376	920.0	15.0	0.75	0.821	10.0	2.0	800.0	553.94
377	483.0	5.0	0.9	0.784	10.0	100.0	200.0	103.579
378	3074.0	150.0	0.75	0.8270000000000001	1.0	40.0	800.0	538.7180000000001
379	3164.0	150.0	0.9	0.828	1.0	40.0	800.0	1714.017
380	971.0	15.0	0.75	0.792	40.0	100.0	800.0	387.478
381	2534.0	100.0	0.75	0.8270000000000001	1.0	40.0	800.0	574.101
382	3079.0	150.0	0.75	0.8240000000000001	10.0	2.0	400.0	252.54
383	1863.0	50.0	0.25	0.737	40.0	20.0	200.0	29.863000000000003
384	2610.0	100.0	0.9	0.835	1.0	2.0	200.0	255.347
385	1276.0	30.0	0.25	0.778	1.0	100.0	400.0	94.863
386	1129.0	30.0	0.01	0.28	20.0	40.0	400.0	13.317
387	693.0	15.0	0.1	0.612	40.0	20.0	200.0	18.32
388	1447.0	30.0	0.75	0.8340000000000001	1.0	10.0	400.0	371.061
389	1380.0	30.0	0.5	0.8140000000000001	10.0	40.0	200.0	91.965
390	2235.0	100.0	0.01	0.099	100.0	5.0	200.0	3.795
391	1104.0	30.0	0.01	0.331	10.0	10.0	200.0	7.807
392	1932.0	50.0	0.5	0.8029999999999999	20.0	10.0	200.0	88.889
393	1173.0	30.0	0.1	0.774	1.0	5.0	200.0	49.61600000000001
394	426.0	5.0	0.75	0.78	40.0	40.0	200.0	187.04
395	1515.0	30.0	0.75	0.763	100.0	5.0	200.0	86.01700000000001
396	3163.0	150.0	0.9	0.828	1.0	40.0	400.0	321.13599999999997
397	212.0	5.0	0.25	0.7090000000000001	10.0	40.0	800.0	412.53
398	1467.0	30.0	0.75	0.823	10.0	20.0	200.0	135.76
399	2988.0	150.0	0.5	0.8190000000000001	10.0	2.0	200.0	98.41799999999999
400	614.0	15.0	0.01	0.11199999999999999	100.0	2.0	800.0	10.709000000000001
401	916.0	15.0	0.75	0.81	1.0	100.0	400.0	224.21900000000002
402	1096.0	30.0	0.01	0.39899999999999997	1.0	100.0	400.0	19.403
403	2549.0	100.0	0.75	0.8240000000000001	10.0	20.0	800.0	563.401
404	2399.0	100.0	0.25	0.736	40.0	5.0	800.0	167.112
405	1335.0	30.0	0.25	0.669	100.0	5.0	200.0	85.1
406	776.0	15.0	0.25	0.7340000000000001	40.0	2.0	800.0	212.05599999999998
407	2871.0	150.0	0.1	0.529	100.0	20.0	200.0	34.216
408	71.0	5.0	0.01	0.122	40.0	100.0	800.0	13.677999999999999
409	2852.0	150.0	0.1	0.613	40.0	10.0	800.0	69.071
410	1087.0	30.0	0.01	0.462	1.0	10.0	400.0	24.285
411	2792.0	150.0	0.1	0.7759999999999999	1.0	2.0	800.0	205.767
412	1900.0	50.0	0.5	0.83	1.0	20.0	400.0	439.09
413	95.0	5.0	0.1	0.544	1.0	5.0	800.0	50.018
414	2515.0	100.0	0.5	0.743	100.0	40.0	400.0	122.726
415	931.0	15.0	0.75	0.818	10.0	40.0	400.0	243.484
416	735.0	15.0	0.25	0.7759999999999999	1.0	100.0	200.0	36.400999999999996
417	1192.0	30.0	0.1	0.713	10.0	5.0	400.0	53.34
418	2039.0	50.0	0.75	0.794	40.0	5.0	800.0	355.305
419	541.0	15.0	0.01	0.34299999999999997	1.0	2.0	400.0	14.604000000000001
420	2652.0	100.0	0.9	0.813	20.0	10.0	200.0	138.594
421	2173.0	100.0	0.01	0.455	1.0	40.0	400.0	21.826
422	1737.0	50.0	0.1	0.711	10.0	20.0	200.0	25.236
423	1224.0	30.0	0.1	0.606	40.0	2.0	200.0	22.381
424	3151.0	150.0	0.9	0.836	1.0	2.0	400.0	480.285
425	424.0	5.0	0.75	0.778	40.0	20.0	400.0	341.034
426	608.0	15.0	0.01	0.19699999999999998	40.0	40.0	800.0	17.781
427	2729.0	150.0	0.01	0.33799999999999997	10.0	20.0	800.0	31.038
428	219.0	5.0	0.25	0.705	20.0	5.0	200.0	24.249000000000002
429	2573.0	100.0	0.75	0.802	20.0	100.0	800.0	414.899
430	1136.0	30.0	0.01	0.203	40.0	2.0	800.0	21.529
431	2476.0	100.0	0.5	0.8029999999999999	20.0	20.0	400.0	241.975
432	3127.0	150.0	0.75	0.794	40.0	40.0	400.0	189.72099999999998
433	3017.0	150.0	0.5	0.8029999999999999	20.0	20.0	800.0	465.08099999999996
434	628.0	15.0	0.01	0.114	100.0	100.0	400.0	4.8839999999999995
435	2120.0	50.0	0.9	0.813	20.0	40.0	800.0	538.191
436	1956.0	50.0	0.5	0.78	40.0	40.0	200.0	137.993
437	2488.0	100.0	0.5	0.782	40.0	5.0	400.0	146.355
438	2436.0	100.0	0.5	0.831	1.0	10.0	200.0	136.825
439	647.0	15.0	0.1	0.688	1.0	100.0	800.0	160.489
440	2570.0	100.0	0.75	0.8109999999999999	20.0	40.0	800.0	435.065
441	2880.0	150.0	0.25	0.823	1.0	2.0	200.0	109.64399999999999
442	884.0	15.0	0.5	0.7440000000000001	100.0	2.0	800.0	211.58700000000002
443	2129.0	50.0	0.9	0.7979999999999999	40.0	5.0	800.0	469.98800000000006
444	2148.0	50.0	0.9	0.767	100.0	10.0	200.0	99.301
445	372.0	5.0	0.75	0.785	1.0	40.0	200.0	144.855
446	1254.0	30.0	0.1	0.519	100.0	40.0	200.0	16.448
447	418.0	5.0	0.75	0.779	40.0	5.0	400.0	209.227
448	1707.0	50.0	0.01	0.107	100.0	100.0	200.0	3.675
449	1776.0	50.0	0.1	0.612	40.0	40.0	200.0	18.816
450	2529.0	100.0	0.75	0.8320000000000001	1.0	20.0	200.0	294.682
451	1444.0	30.0	0.75	0.8340000000000001	1.0	5.0	400.0	389.092
452	399.0	5.0	0.75	0.784	20.0	5.0	200.0	126.445
453	2162.0	100.0	0.01	0.512	1.0	2.0	800.0	113.556
454	293.0	5.0	0.5	0.775	10.0	5.0	800.0	357.30199999999996
455	883.0	15.0	0.5	0.743	100.0	2.0	400.0	103.542
456	836.0	15.0	0.5	0.8170000000000001	10.0	10.0	800.0	276.163
457	55.0	5.0	0.01	0.121	40.0	2.0	400.0	13.770999999999999
458	846.0	15.0	0.5	0.802	20.0	2.0	200.0	86.449
459	2947.0	150.0	0.25	0.735	40.0	40.0	400.0	74.316
460	2290.0	100.0	0.1	0.6659999999999999	20.0	5.0	400.0	53.339
461	625.0	15.0	0.01	0.11699999999999999	100.0	40.0	400.0	5.433
462	2984.0	150.0	0.5	0.8240000000000001	1.0	40.0	800.0	394.336
463	1644.0	50.0	0.01	0.342	10.0	10.0	200.0	14.172
464	376.0	5.0	0.75	0.782	1.0	100.0	400.0	279.144
465	105.0	5.0	0.1	0.5379999999999999	1.0	100.0	200.0	29.570999999999998
466	1720.0	50.0	0.1	0.759	1.0	20.0	400.0	72.48899999999999
467	2050.0	50.0	0.75	0.792	40.0	100.0	400.0	260.637
468	2333.0	100.0	0.1	0.521	100.0	20.0	800.0	58.513000000000005
469	2116.0	50.0	0.9	0.813	20.0	20.0	400.0	251.81799999999998
470	1650.0	50.0	0.01	0.33299999999999996	10.0	40.0	200.0	7.672000000000001
471	2061.0	50.0	0.75	0.762	100.0	20.0	200.0	110.35600000000001
472	1550.0	30.0	0.9	0.8240000000000001	10.0	2.0	800.0	644.116
473	401.0	5.0	0.75	0.784	20.0	5.0	800.0	613.952
474	1156.0	30.0	0.01	0.114	100.0	5.0	400.0	7.376
475	2210.0	100.0	0.01	0.278	20.0	40.0	800.0	24.173000000000002
476	3114.0	150.0	0.75	0.794	40.0	2.0	200.0	99.699
477	1555.0	30.0	0.9	0.8240000000000001	10.0	10.0	400.0	280.103
478	1430.0	30.0	0.5	0.7440000000000001	100.0	10.0	800.0	235.74200000000002
479	1591.0	30.0	0.9	0.7979999999999999	40.0	10.0	400.0	375.343
480	615.0	15.0	0.01	0.11	100.0	5.0	200.0	2.755
481	3230.0	150.0	0.9	0.767	100.0	10.0	800.0	549.562
482	907.0	15.0	0.75	0.828	1.0	10.0	400.0	503.26599999999996
483	1805.0	50.0	0.25	0.823	1.0	5.0	800.0	357.944
484	794.0	15.0	0.25	0.6709999999999999	100.0	2.0	800.0	124.339
485	2361.0	100.0	0.25	0.795	10.0	5.0	200.0	141.94299999999998
486	1256.0	30.0	0.1	0.525	100.0	40.0	800.0	73.339
487	451.0	5.0	0.9	0.7859999999999999	1.0	2.0	400.0	322.432
488	3077.0	150.0	0.75	0.8140000000000001	1.0	100.0	800.0	455.954
489	651.0	15.0	0.1	0.706	10.0	5.0	200.0	20.97
490	3194.0	150.0	0.9	0.813	20.0	10.0	800.0	1135.962
491	1266.0	30.0	0.25	0.82	1.0	10.0	200.0	76.259
492	909.0	15.0	0.75	0.8270000000000001	1.0	20.0	200.0	135.33700000000002
493	2293.0	100.0	0.1	0.669	20.0	10.0	400.0	53.677
494	2985.0	150.0	0.5	0.805	1.0	100.0	200.0	97.552
495	467.0	5.0	0.9	0.784	1.0	100.0	800.0	440.75300000000004
496	2629.0	100.0	0.9	0.8240000000000001	10.0	2.0	400.0	329.285
497	2269.0	100.0	0.1	0.711	10.0	2.0	400.0	121.87299999999999
498	1556.0	30.0	0.9	0.8240000000000001	10.0	10.0	800.0	748.93
499	191.0	5.0	0.25	0.713	1.0	20.0	800.0	76.778
500	2275.0	100.0	0.1	0.713	10.0	10.0	400.0	89.301
501	3216.0	150.0	0.9	0.7979999999999999	40.0	40.0	200.0	169.551
502	2107.0	50.0	0.9	0.813	20.0	2.0	400.0	654.965
503	2223.0	100.0	0.01	0.201	40.0	20.0	200.0	5.41
504	1803.0	50.0	0.25	0.8220000000000001	1.0	5.0	200.0	78.319
505	10.0	5.0	0.01	0.147	1.0	20.0	400.0	8.788
506	2971.0	150.0	0.5	0.833	1.0	2.0	400.0	331.75199999999995
507	2784.0	150.0	0.01	0.107	100.0	40.0	200.0	3.5639999999999996
508	691.0	15.0	0.1	0.613	40.0	10.0	400.0	35.343
509	336.0	5.0	0.5	0.763	40.0	40.0	200.0	71.845
510	2364.0	100.0	0.25	0.7929999999999999	10.0	10.0	200.0	46.418
511	2731.0	150.0	0.01	0.33	10.0	40.0	400.0	27.179000000000002
512	1818.0	50.0	0.25	0.795	10.0	2.0	200.0	47.309
513	1056.0	15.0	0.9	0.7979999999999999	40.0	40.0	200.0	115.598
514	2055.0	50.0	0.75	0.762	100.0	5.0	200.0	79.179
515	667.0	15.0	0.1	0.665	20.0	2.0	400.0	101.116
516	2712.0	150.0	0.01	0.45799999999999996	1.0	40.0	200.0	15.923
517	2717.0	150.0	0.01	0.419	1.0	100.0	800.0	61.801
518	2066.0	50.0	0.75	0.763	100.0	40.0	800.0	352.935
519	2625.0	100.0	0.9	0.815	1.0	100.0	200.0	169.525
520	567.0	15.0	0.01	0.292	10.0	20.0	200.0	4.64
521	1286.0	30.0	0.25	0.795	10.0	10.0	800.0	213.90200000000002
522	2213.0	100.0	0.01	0.272	20.0	100.0	800.0	26.489
523	305.0	5.0	0.5	0.769	10.0	100.0	800.0	325.376
524	3091.0	150.0	0.75	0.82	10.0	40.0	400.0	240.74200000000002
525	1126.0	30.0	0.01	0.272	20.0	20.0	400.0	13.549000000000001
526	89.0	5.0	0.01	0.09699999999999999	100.0	100.0	800.0	22.401999999999997
527	3008.0	150.0	0.5	0.8029999999999999	20.0	2.0	800.0	358.19300000000004
528	1994.0	50.0	0.75	0.8270000000000001	1.0	40.0	800.0	571.069
529	718.0	15.0	0.1	0.522	100.0	100.0	400.0	24.061
530	976.0	15.0	0.75	0.763	100.0	5.0	400.0	168.127
531	2409.0	100.0	0.25	0.73	40.0	100.0	200.0	43.113
532	446.0	5.0	0.75	0.759	100.0	40.0	800.0	512.0740000000001
533	2601.0	100.0	0.75	0.763	100.0	20.0	200.0	131.07299999999998
534	2859.0	150.0	0.1	0.613	40.0	100.0	200.0	41.015
535	2250.0	100.0	0.1	0.7759999999999999	1.0	2.0	200.0	52.989
536	2605.0	100.0	0.75	0.763	100.0	40.0	400.0	160.265
537	843.0	15.0	0.5	0.799	10.0	100.0	200.0	79.632
538	899.0	15.0	0.5	0.743	100.0	100.0	800.0	247.908
539	928.0	15.0	0.75	0.821	10.0	20.0	400.0	243.06900000000002
540	2727.0	150.0	0.01	0.332	10.0	20.0	200.0	8.183
541	2246.0	100.0	0.01	0.11699999999999999	100.0	40.0	800.0	12.71
542	3197.0	150.0	0.9	0.813	20.0	20.0	800.0	521.5369999999999
543	1160.0	30.0	0.01	0.11800000000000001	100.0	10.0	800.0	13.162
544	515.0	5.0	0.9	0.782	40.0	20.0	800.0	262.921
545	3053.0	150.0	0.5	0.7440000000000001	100.0	20.0	800.0	235.736
546	1525.0	30.0	0.75	0.764	100.0	40.0	400.0	384.98800000000006
547	2404.0	100.0	0.25	0.732	40.0	20.0	400.0	85.228
548	930.0	15.0	0.75	0.818	10.0	40.0	200.0	115.23200000000001
549	268.0	5.0	0.25	0.6629999999999999	100.0	100.0	400.0	105.921
550	3143.0	150.0	0.75	0.763	100.0	20.0	800.0	304.807
551	2758.0	150.0	0.01	0.20800000000000002	40.0	5.0	400.0	27.605999999999998
552	2552.0	100.0	0.75	0.82	10.0	40.0	800.0	480.379
553	1676.0	50.0	0.01	0.20199999999999999	40.0	2.0	800.0	20.381
554	2371.0	100.0	0.25	0.789	10.0	40.0	400.0	86.538
555	6.0	5.0	0.01	0.14800000000000002	1.0	10.0	200.0	7.55
556	373.0	5.0	0.75	0.785	1.0	40.0	400.0	444.913
557	1351.0	30.0	0.5	0.833	1.0	2.0	400.0	479.195
558	1711.0	50.0	0.1	0.777	1.0	2.0	400.0	103.65700000000001
559	229.0	5.0	0.25	0.7070000000000001	20.0	40.0	400.0	123.228
560	2820.0	150.0	0.1	0.703	10.0	40.0	200.0	29.963
561	111.0	5.0	0.1	0.532	10.0	5.0	200.0	37.846
562	1793.0	50.0	0.1	0.524	100.0	20.0	800.0	70.12100000000001
563	2879.0	150.0	0.1	0.522	100.0	100.0	800.0	64.426
564	1392.0	30.0	0.5	0.802	20.0	10.0	200.0	74.883
565	1267.0	30.0	0.25	0.821	1.0	10.0	400.0	163.701
566	2564.0	100.0	0.75	0.8109999999999999	20.0	10.0	800.0	446.29900000000004
567	1377.0	30.0	0.5	0.8190000000000001	10.0	20.0	200.0	77.105
568	161.0	5.0	0.1	0.523	40.0	100.0	800.0	129.178
569	3160.0	150.0	0.9	0.8320000000000001	1.0	20.0	400.0	398.204
570	126.0	5.0	0.1	0.532	20.0	2.0	200.0	31.71
571	3110.0	150.0	0.75	0.8109999999999999	20.0	40.0	800.0	831.512
572	2511.0	100.0	0.5	0.743	100.0	20.0	200.0	156.495
573	2414.0	100.0	0.25	0.672	100.0	2.0	800.0	118.22
574	2533.0	100.0	0.75	0.8270000000000001	1.0	40.0	400.0	306.01099999999997
575	866.0	15.0	0.5	0.7809999999999999	40.0	2.0	800.0	272.384
576	1976.0	50.0	0.5	0.7440000000000001	100.0	40.0	800.0	243.89
577	3117.0	150.0	0.75	0.794	40.0	5.0	200.0	151.453
578	2128.0	50.0	0.9	0.797	40.0	5.0	400.0	231.003
579	1298.0	30.0	0.25	0.77	20.0	2.0	800.0	174.715
580	685.0	15.0	0.1	0.612	40.0	2.0	400.0	42.207
581	1565.0	30.0	0.9	0.812	10.0	100.0	800.0	519.174
582	410.0	5.0	0.75	0.784	20.0	40.0	800.0	529.237
583	875.0	15.0	0.5	0.782	40.0	20.0	800.0	271.29900000000004
584	1662.0	50.0	0.01	0.27899999999999997	20.0	10.0	200.0	6.827999999999999
585	3101.0	150.0	0.75	0.8109999999999999	20.0	5.0	800.0	610.4
586	1434.0	30.0	0.5	0.741	100.0	40.0	200.0	64.975
587	1574.0	30.0	0.9	0.813	20.0	10.0	800.0	875.615
588	1794.0	50.0	0.1	0.523	100.0	40.0	200.0	17.249000000000002
589	255.0	5.0	0.25	0.659	100.0	5.0	200.0	49.298
590	2264.0	100.0	0.1	0.7390000000000001	1.0	40.0	800.0	122.947
591	1265.0	30.0	0.25	0.823	1.0	5.0	800.0	331.496
592	1781.0	50.0	0.1	0.608	40.0	100.0	800.0	71.612
593	3204.0	150.0	0.9	0.797	40.0	2.0	200.0	181.922
594	2868.0	150.0	0.1	0.521	100.0	10.0	200.0	15.538
595	3195.0	150.0	0.9	0.813	20.0	20.0	200.0	178.17
596	1969.0	50.0	0.5	0.7440000000000001	100.0	10.0	400.0	118.03399999999999
597	2931.0	150.0	0.25	0.755	20.0	100.0	200.0	43.141000000000005
598	1407.0	30.0	0.5	0.78	40.0	5.0	200.0	140.873
599	165.0	5.0	0.1	0.49	100.0	5.0	200.0	11.463
600	2572.0	100.0	0.75	0.802	20.0	100.0	400.0	192.674
601	458.0	5.0	0.9	0.7859999999999999	1.0	10.0	800.0	711.5039999999999
602	2584.0	100.0	0.75	0.794	40.0	20.0	400.0	188.58700000000002
603	3189.0	150.0	0.9	0.812	20.0	5.0	200.0	132.577
604	1416.0	30.0	0.5	0.78	40.0	40.0	200.0	65.689
605	2622.0	100.0	0.9	0.8270000000000001	1.0	40.0	200.0	174.36
606	411.0	5.0	0.75	0.782	20.0	100.0	200.0	87.571
607	2775.0	150.0	0.01	0.113	100.0	5.0	200.0	3.826
608	1675.0	50.0	0.01	0.207	40.0	2.0	400.0	10.121
609	2913.0	150.0	0.25	0.768	10.0	100.0	200.0	40.513000000000005
610	2408.0	100.0	0.25	0.7340000000000001	40.0	40.0	800.0	132.453
611	2036.0	50.0	0.75	0.794	40.0	2.0	800.0	424.86199999999997
612	1946.0	50.0	0.5	0.782	40.0	2.0	800.0	289.418
613	2064.0	50.0	0.75	0.763	100.0	40.0	200.0	77.36
614	296.0	5.0	0.5	0.775	10.0	10.0	800.0	421.07599999999996
615	587.0	15.0	0.01	0.255	20.0	20.0	800.0	18.225
616	763.0	15.0	0.25	0.769	20.0	10.0	400.0	76.851
617	2791.0	150.0	0.1	0.775	1.0	2.0	400.0	96.251
618	1041.0	15.0	0.9	0.804	20.0	100.0	200.0	122.78399999999999
619	1373.0	30.0	0.5	0.8190000000000001	10.0	5.0	800.0	525.803
620	413.0	5.0	0.75	0.7809999999999999	20.0	100.0	800.0	996.679
621	2920.0	150.0	0.25	0.769	20.0	5.0	400.0	77.99600000000001
622	1922.0	50.0	0.5	0.8140000000000001	10.0	40.0	800.0	335.22900000000004
623	1945.0	50.0	0.5	0.782	40.0	2.0	400.0	279.436
624	1386.0	30.0	0.5	0.8029999999999999	20.0	2.0	200.0	84.26100000000001
625	2140.0	50.0	0.9	0.7959999999999999	40.0	100.0	400.0	573.26
626	2382.0	100.0	0.25	0.7709999999999999	20.0	10.0	200.0	93.11399999999999
627	509.0	5.0	0.9	0.782	40.0	5.0	800.0	418.17199999999997
628	2326.0	100.0	0.1	0.522	100.0	5.0	400.0	30.433000000000003
629	2740.0	150.0	0.01	0.268	20.0	5.0	400.0	14.784
630	3020.0	150.0	0.5	0.8029999999999999	20.0	40.0	800.0	318.116
631	855.0	15.0	0.5	0.802	20.0	20.0	200.0	214.262
632	151.0	5.0	0.1	0.522	40.0	10.0	400.0	43.37
633	3040.0	150.0	0.5	0.778	40.0	100.0	400.0	171.768
634	1549.0	30.0	0.9	0.8240000000000001	10.0	2.0	400.0	298.934
635	2690.0	100.0	0.9	0.767	100.0	10.0	800.0	375.288
636	303.0	5.0	0.5	0.767	10.0	100.0	200.0	95.911
637	2861.0	150.0	0.1	0.609	40.0	100.0	800.0	78.28399999999999
638	518.0	5.0	0.9	0.782	40.0	40.0	800.0	264.974
639	1366.0	30.0	0.5	0.8059999999999999	1.0	100.0	400.0	159.084
640	3186.0	150.0	0.9	0.813	20.0	2.0	200.0	138.997
641	1420.0	30.0	0.5	0.778	40.0	100.0	400.0	129.541
642	3075.0	150.0	0.75	0.8140000000000001	1.0	100.0	200.0	121.256
643	1098.0	30.0	0.01	0.326	10.0	2.0	200.0	8.68
644	129.0	5.0	0.1	0.545	20.0	5.0	200.0	9.46
645	406.0	5.0	0.75	0.784	20.0	20.0	400.0	141.54
646	564.0	15.0	0.01	0.28800000000000003	10.0	10.0	200.0	4.421
647	2346.0	100.0	0.25	0.82	1.0	10.0	200.0	71.361
648	1188.0	30.0	0.1	0.708	10.0	2.0	200.0	46.641999999999996
649	316.0	5.0	0.5	0.7709999999999999	20.0	20.0	400.0	114.60700000000001
650	908.0	15.0	0.75	0.8290000000000001	1.0	10.0	800.0	597.059
651	621.0	15.0	0.01	0.115	100.0	20.0	200.0	2.494
652	2639.0	100.0	0.9	0.825	10.0	20.0	800.0	674.775
653	1211.0	30.0	0.1	0.664	20.0	5.0	800.0	99.82799999999999
654	1247.0	30.0	0.1	0.523	100.0	5.0	800.0	64.459
655	331.0	5.0	0.5	0.763	40.0	10.0	400.0	114.887
656	2406.0	100.0	0.25	0.732	40.0	40.0	200.0	45.832
657	1294.0	30.0	0.25	0.767	10.0	100.0	400.0	135.153
658	2583.0	100.0	0.75	0.7929999999999999	40.0	20.0	200.0	104.743
659	942.0	15.0	0.75	0.81	20.0	10.0	200.0	112.86
660	1186.0	30.0	0.1	0.693	1.0	100.0	400.0	52.556000000000004
661	2095.0	50.0	0.9	0.825	10.0	10.0	400.0	296.526
662	967.0	15.0	0.75	0.794	40.0	40.0	400.0	204.092
663	2908.0	150.0	0.25	0.795	10.0	20.0	400.0	91.3
664	1475.0	30.0	0.75	0.81	10.0	100.0	800.0	391.62699999999995
665	2418.0	100.0	0.25	0.6729999999999999	100.0	10.0	200.0	36.684
666	1101.0	30.0	0.01	0.332	10.0	5.0	200.0	8.587
667	1898.0	50.0	0.5	0.833	1.0	10.0	800.0	514.654
668	2903.0	150.0	0.25	0.795	10.0	5.0	800.0	198.396
669	811.0	15.0	0.5	0.8270000000000001	1.0	2.0	400.0	712.785
670	98.0	5.0	0.1	0.54	1.0	10.0	800.0	166.445
671	1933.0	50.0	0.5	0.802	20.0	10.0	400.0	158.841
672	591.0	15.0	0.01	0.259	20.0	100.0	200.0	4.206
673	345.0	5.0	0.5	0.738	100.0	5.0	200.0	68.242
674	741.0	15.0	0.25	0.792	10.0	5.0	200.0	42.485
675	156.0	5.0	0.1	0.523	40.0	40.0	200.0	17.814
676	2215.0	100.0	0.01	0.20800000000000002	40.0	2.0	400.0	8.785
677	2531.0	100.0	0.75	0.8320000000000001	1.0	20.0	800.0	633.951
678	3176.0	150.0	0.9	0.8240000000000001	10.0	10.0	800.0	631.52
679	1852.0	50.0	0.25	0.7509999999999999	20.0	100.0	400.0	78.592
680	508.0	5.0	0.9	0.782	40.0	5.0	400.0	261.233
681	466.0	5.0	0.9	0.784	1.0	100.0	400.0	254.324
682	2767.0	150.0	0.01	0.20600000000000002	40.0	40.0	400.0	13.115
683	2527.0	100.0	0.75	0.8340000000000001	1.0	10.0	400.0	464.32599999999996
684	1048.0	15.0	0.9	0.797	40.0	5.0	400.0	171.56599999999997
685	535.0	5.0	0.9	0.763	100.0	40.0	400.0	121.402
686	1812.0	50.0	0.25	0.8029999999999999	1.0	40.0	200.0	96.20700000000001
687	2006.0	50.0	0.75	0.8240000000000001	10.0	10.0	800.0	835.997
688	1830.0	50.0	0.25	0.789	10.0	40.0	200.0	40.762
689	375.0	5.0	0.75	0.782	1.0	100.0	200.0	66.362
690	1445.0	30.0	0.75	0.835	1.0	5.0	800.0	750.3810000000001
691	2500.0	100.0	0.5	0.779	40.0	100.0	400.0	309.972
692	1954.0	50.0	0.5	0.7809999999999999	40.0	20.0	400.0	146.241
693	261.0	5.0	0.25	0.655	100.0	20.0	200.0	78.818
694	1734.0	50.0	0.1	0.71	10.0	10.0	200.0	39.495
695	1822.0	50.0	0.25	0.795	10.0	5.0	400.0	275.282
696	1442.0	30.0	0.75	0.835	1.0	2.0	800.0	903.7710000000001
697	1214.0	30.0	0.1	0.667	20.0	10.0	800.0	182.395
698	1877.0	50.0	0.25	0.6729999999999999	100.0	5.0	800.0	157.16299999999998
699	1507.0	30.0	0.75	0.794	40.0	40.0	400.0	202.30200000000002
700	546.0	15.0	0.01	0.33399999999999996	1.0	10.0	200.0	5.124
701	1130.0	30.0	0.01	0.27	20.0	40.0	800.0	33.736999999999995
702	80.0	5.0	0.01	0.09300000000000001	100.0	10.0	800.0	20.787
703	2654.0	100.0	0.9	0.813	20.0	10.0	800.0	603.636
704	218.0	5.0	0.25	0.7070000000000001	20.0	2.0	800.0	75.045
705	1843.0	50.0	0.25	0.768	20.0	10.0	400.0	198.225
706	835.0	15.0	0.5	0.8170000000000001	10.0	10.0	400.0	155.773
707	961.0	15.0	0.75	0.794	40.0	10.0	400.0	180.545
708	2598.0	100.0	0.75	0.763	100.0	10.0	200.0	82.417
709	3221.0	150.0	0.9	0.7959999999999999	40.0	100.0	800.0	422.958
710	1489.0	30.0	0.75	0.8109999999999999	20.0	40.0	400.0	244.32
711	838.0	15.0	0.5	0.8170000000000001	10.0	20.0	400.0	189.285
712	444.0	5.0	0.75	0.759	100.0	40.0	200.0	197.912
713	2300.0	100.0	0.1	0.67	20.0	40.0	800.0	93.426
714	2941.0	150.0	0.25	0.735	40.0	10.0	400.0	101.50200000000001
715	598.0	15.0	0.01	0.20600000000000002	40.0	5.0	400.0	7.0729999999999995
716	1278.0	30.0	0.25	0.794	10.0	2.0	200.0	52.132
717	1935.0	50.0	0.5	0.8029999999999999	20.0	20.0	200.0	138.87
718	3133.0	150.0	0.75	0.763	100.0	2.0	400.0	172.395
719	1939.0	50.0	0.5	0.8029999999999999	20.0	40.0	400.0	159.903
720	911.0	15.0	0.75	0.8270000000000001	1.0	20.0	800.0	552.799
721	159.0	5.0	0.1	0.532	40.0	100.0	200.0	28.587
722	306.0	5.0	0.5	0.773	20.0	2.0	200.0	85.774
723	2546.0	100.0	0.75	0.823	10.0	10.0	800.0	526.3969999999999
724	201.0	5.0	0.25	0.71	10.0	5.0	200.0	52.33
725	1314.0	30.0	0.25	0.732	40.0	2.0	200.0	119.911
726	1553.0	30.0	0.9	0.8240000000000001	10.0	5.0	800.0	681.742
727	2970.0	150.0	0.5	0.833	1.0	2.0	200.0	311.127
728	285.0	5.0	0.5	0.768	1.0	100.0	200.0	90.64200000000001
729	2359.0	100.0	0.25	0.795	10.0	2.0	400.0	102.411
730	2597.0	100.0	0.75	0.763	100.0	5.0	800.0	311.503
731	1381.0	30.0	0.5	0.8140000000000001	10.0	40.0	400.0	164.50599999999997
732	2659.0	100.0	0.9	0.812	20.0	40.0	400.0	504.26199999999994
733	281.0	5.0	0.5	0.7759999999999999	1.0	20.0	800.0	508.00699999999995
734	2059.0	50.0	0.75	0.763	100.0	10.0	400.0	163.109
735	2274.0	100.0	0.1	0.705	10.0	10.0	200.0	32.192
736	2811.0	150.0	0.1	0.711	10.0	5.0	200.0	29.614
737	953.0	15.0	0.75	0.802	20.0	100.0	800.0	373.36800000000005
738	2016.0	50.0	0.75	0.8109999999999999	20.0	2.0	200.0	119.698
739	1851.0	50.0	0.25	0.752	20.0	100.0	200.0	44.24
